Date,MEURVDD LX Equity,FFSOUYE LX Equity,MEREUDE LX Equity,FIEMYAE LX Equity,UBLCOUQ LX Equity,MORIUSE LX Equity,TRPGEMQ LX Equity,ITV LN Equity,ACMBEVI LX Equity,MONESEU ID Equity,RRTL GY Equity,LGF/A US Equity,RSSEEFE LX Equity,INRG LN Equity,COMGREA ID Equity,VHYD LN Equity,TCMAF NA Equity,FLEINDI LX Equity
24/10/2014,57.66,10.84,101.43,10.35,103.12,69.49,9.69,197.6,14.31,3.769,73.19,33.0,10.38,368.3,16.68,51.69,15.95,82.38
27/10/2014,57.209999,10.71,100.849998,10.35,102.88,69.74,9.61,199.0,14.19,3.769,71.98,33.11,10.28,360.5,16.68,51.48,15.92,82.46
28/10/2014,57.75,10.85,102.050003,10.43,102.98,70.22,9.81,202.0,14.35,3.772,72.34,32.99,10.41,370.7,16.74,52.04,15.77,83.15
29/10/2014,58.009998,10.92,102.730003,10.54,104.92,69.71,9.93,204.2,14.39,3.806,73.5,33.04,10.43,370.0,16.75,52.26,15.77,83.57
30/10/2014,57.950001,11.0,102.709999,10.65,104.13,69.8,9.99,200.5,14.51,3.825,74.67,33.08,10.53,367.9,16.92,52.22,15.63,84.11
31/10/2014,59.43,11.21,105.389999,10.78,105.68,71.47,10.09,203.0,14.8,3.874,74.46,33.13,10.9,375.5,17.13,52.655,15.73,85.81
03/11/2014,59.09,11.22,104.870003,10.82,105.16,71.61,10.05,204.6,14.73,3.88,75.97,32.89,10.83,377.3,17.03,52.415,16.14,85.98
04/11/2014,58.849998,11.12,104.300003,10.74,104.69,70.93,9.99,202.9,14.59,3.851,75.71,31.97,10.75,371.2,16.89,52.195,16.17,85.98
05/11/2014,59.380001,11.14,105.220001,10.68,104.09,70.95,9.94,202.7,14.83,3.883,75.21,32.02,10.8,370.55,17.12,52.465,16.11,85.8
06/11/2014,59.68,11.16,106.029999,10.52,103.87,70.81,9.9,203.7,14.84,3.883,75.48,32.06,10.82,369.4,17.21,52.35,15.69,85.8
07/11/2014,58.880001,11.14,104.68,10.49,103.41,70.76,9.86,203.3,14.75,3.867,75.6,33.46,10.92,373.2,17.14,52.365,15.66,86.15
10/11/2014,59.279999,11.29,105.330002,10.66,103.82,70.91,9.98,205.6,14.84,3.897,74.92,35.05,10.85,370.7,17.27,52.675,15.59,85.77
11/11/2014,59.580002,11.25,105.870003,10.69,104.74,71.13,9.93,203.7,14.9,3.911,76.06,35.03,10.88,368.9,17.39,52.78,16.02,86.35
12/11/2014,58.939999,11.26,104.800003,10.79,105.31,71.28,9.99,200.6,14.72,3.887,74.48,34.39,10.77,369.1,17.2,52.52,15.98,87.24
13/11/2014,59.060001,11.3,105.25,10.76,105.91,72.34,9.99,205.1,14.77,3.892,73.8,35.22,10.71,367.0,17.25,52.61,15.69,86.9
14/11/2014,59.099998,11.29,105.239998,10.9,107.11,71.85,9.89,205.0,14.82,3.876,73.11,35.11,10.66,373.1,17.22,52.55,15.68,86.68
17/11/2014,59.18,11.19,105.260002,10.87,105.72,72.11,9.91,205.5,14.92,3.885,72.75,34.45,10.6,370.6,17.33,52.515,15.59,87.22
18/11/2014,59.830002,11.09,106.32,10.89,104.65,72.25,9.9,206.5,14.98,3.884,73.93,34.59,10.86,373.8,17.45,52.88,15.54,86.9
19/11/2014,59.919998,11.04,106.480003,10.84,104.28,71.5,9.9,204.8,14.97,3.874,72.94,34.53,10.74,376.7,17.42,52.8,15.93,86.03
20/11/2014,59.529999,11.11,105.93,10.82,103.26,71.32,9.92,202.0,14.97,3.895,73.62,35.01,10.87,376.7,17.44,52.81,15.91,86.03
21/11/2014,60.970001,11.32,108.580002,11.14,103.87,72.01,10.07,201.8,15.26,3.951,75.78,33.25,11.07,387.0,17.68,53.405,15.84,87.0
24/11/2014,61.150002,11.3,108.949997,11.12,105.23,71.68,10.14,205.0,15.3,3.96,76.11,33.1,11.09,382.9,17.72,53.345,15.91,87.48
25/11/2014,61.389999,11.3,109.199997,11.07,104.97,72.09,10.12,209.2,15.32,3.964,77.98,33.39,11.02,382.6,17.75,53.26,15.92,86.77
26/11/2014,61.310001,11.39,109.089996,11.0,105.17,72.09,10.12,207.2,15.31,3.961,77.59,33.39,11.01,385.95,17.73,53.525,15.9,86.8
27/11/2014,61.470001,11.38,109.459999,11.04,104.35,72.42,10.17,212.9,15.31,3.97,77.5,33.39,11.01,387.2,17.86,53.48,15.6,87.28
28/11/2014,61.349998,11.41,109.349998,10.97,103.84,72.58,10.08,214.2,15.34,3.95,77.44,33.9,10.84,377.75,17.93,53.32,16.04,88.05
01/12/2014,61.02,11.17,108.830002,10.81,101.6,71.62,9.92,212.4,15.25,3.938,77.54,34.9,10.59,365.4,17.95,52.91,15.73,88.32
02/12/2014,61.209999,11.26,109.370003,10.84,101.81,71.02,9.88,214.6,15.35,3.928,78.09,34.85,10.82,369.5,17.92,53.0,15.61,88.12
03/12/2014,61.549999,11.33,109.959999,10.93,101.41,71.05,9.87,214.0,15.43,3.974,77.92,35.16,10.94,370.4,17.99,53.05,15.57,88.5
04/12/2014,60.75,11.22,108.709999,10.79,102.45,71.38,9.85,214.5,15.25,3.95,78.44,34.78,10.84,368.0,17.86,52.845,16.06,88.3
05/12/2014,61.709999,11.36,110.449997,10.76,102.07,71.32,9.81,213.2,15.54,4.005,78.79,34.95,11.05,373.9,18.08,53.005,16.02,88.08
08/12/2014,61.599998,11.33,110.199997,10.61,101.45,71.13,9.74,213.9,15.42,4.003,78.88,33.92,10.95,369.1,18.03,52.67,15.79,86.96
09/12/2014,60.200001,11.1,107.669998,10.34,99.19,69.44,9.6,208.5,15.08,3.95,77.9,33.63,10.78,358.95,17.7,51.96,15.68,86.0
10/12/2014,59.759998,11.11,106.82,10.3,100.16,70.54,9.6,209.3,14.95,3.956,77.77,32.94,10.62,365.2,17.66,51.74,15.75,86.01
11/12/2014,59.540001,11.14,106.639999,10.13,99.63,70.49,9.5,208.3,14.93,3.932,80.1,32.84,10.59,365.3,17.74,51.825,15.34,85.05
12/12/2014,58.799999,10.96,105.480003,9.901,100.01,70.1,9.44,204.0,14.54,3.875,78.24,31.85,10.46,357.65,17.4,50.825,15.34,84.72
15/12/2014,57.900002,10.86,103.870003,9.684,99.61,69.71,9.27,201.5,14.24,3.827,75.59,30.99,10.39,354.65,17.1,49.875,15.38,83.79
16/12/2014,56.66,10.82,101.540001,9.513,98.23,68.28,9.03,205.4,14.48,3.808,77.2,30.81,10.33,355.05,17.36,50.575,15.31,81.12
17/12/2014,57.740002,10.77,103.459999,9.659,96.96,68.04,9.17,205.3,14.52,3.844,76.98,31.87,10.51,351.15,17.37,50.415,15.08,81.04
18/12/2014,59.48,11.01,106.709999,10.15,97.89,70.2,9.41,210.3,14.95,3.949,77.89,31.89,10.75,359.95,17.87,50.955,14.91,83.34
19/12/2014,59.849998,11.16,107.110001,10.21,98.52,70.78,9.46,209.9,15.02,3.979,77.27,31.27,10.8,360.65,17.92,51.415,14.75,83.5
22/12/2014,60.310001,11.21,108.120003,10.32,98.75,71.43,9.51,212.5,15.08,4.0,77.81,31.59,10.87,362.15,18.03,51.715,14.89,84.6
23/12/2014,60.68,11.2,108.669998,10.35,98.45,71.44,9.46,214.1,15.17,4.011,79.67,31.87,10.96,365.4,18.1,51.73,15.35,83.92
24/12/2014,60.68,11.22,108.669998,10.38,98.66,71.44,9.46,216.2,15.17,4.021,79.67,32.36,11.0,364.5,18.06,51.795,15.28,83.92
25/12/2014,60.68,11.22,108.669998,10.38,98.66,71.44,9.46,216.2,15.17,4.021,79.67,32.36,11.0,364.5,18.06,51.795,15.28,83.92
26/12/2014,60.68,11.34,108.669998,10.49,98.66,71.44,9.46,216.2,15.17,4.021,79.67,32.47,11.0,364.5,18.06,51.795,15.28,83.92
29/12/2014,60.43,11.35,108.459999,10.51,99.78,71.66,9.55,216.1,15.18,4.021,79.79,32.48,11.11,369.7,18.06,52.055,15.79,83.9
30/12/2014,60.349998,11.32,107.93,10.51,99.54,71.32,9.52,214.7,15.06,4.021,79.12,32.08,10.99,364.6,17.97,51.72,15.9,84.52
31/12/2014,60.450001,11.43,108.199997,10.58,99.86,71.09,9.57,215.2,15.13,4.049,79.12,32.02,11.02,365.5,18.05,51.85,15.46,85.48
01/01/2015,60.450001,11.43,108.199997,10.58,99.86,71.09,9.57,215.2,15.13,4.049,79.12,32.02,11.02,365.5,18.05,51.85,15.46,85.48
02/01/2015,60.560001,11.47,108.279999,10.54,100.75,70.88,9.52,213.3,15.1,4.034,77.61,31.22,11.14,368.2,18.01,51.11,15.8,86.4
05/01/2015,58.950001,11.46,105.839996,10.47,100.69,69.94,9.4,209.4,14.81,4.019,76.92,30.61,10.98,370.3,17.8,50.015,15.61,85.98
06/01/2015,58.810001,11.38,105.589996,10.55,100.01,69.39,9.34,207.2,14.71,3.984,76.15,30.09,10.84,367.4,17.65,49.68,16.0,83.16
07/01/2015,58.990002,11.61,105.980003,10.67,100.76,69.6,9.45,206.8,14.77,4.003,77.58,30.4,10.89,371.3,17.74,49.76,15.93,83.74
08/01/2015,59.82,11.81,107.769997,10.96,101.52,70.1,9.63,209.5,15.18,4.055,78.92,30.73,11.12,379.2,18.21,50.98,15.93,85.86
09/01/2015,59.830002,11.68,107.650002,10.91,102.55,70.65,9.62,213.5,15.02,4.047,79.6,30.75,11.08,375.1,18.04,50.415,15.97,86.81
12/01/2015,59.310001,11.68,106.949997,10.76,101.36,69.49,9.53,212.5,15.11,4.036,79.36,30.5,11.04,372.0,18.22,50.42,15.9,87.58
13/01/2015,60.970001,11.84,109.809998,10.94,101.48,70.52,9.64,219.9,15.36,4.079,80.64,30.35,11.14,377.8,18.41,50.94,15.65,87.73
14/01/2015,60.029999,11.67,108.089996,10.79,101.18,69.12,9.54,219.0,15.15,4.053,79.9,29.37,11.09,371.5,18.25,50.045,15.97,87.51
15/01/2015,61.119999,12.01,110.080002,10.98,102.03,68.51,9.64,219.5,15.55,4.118,80.2,28.99,11.18,372.0,18.64,50.375,15.74,89.72
16/01/2015,61.720001,12.09,111.0,11.0,100.82,67.92,9.63,219.6,15.7,4.143,80.4,28.98,11.27,369.9,18.78,50.56,15.86,90.92
19/01/2015,62.490002,11.84,112.629997,10.95,98.48,68.66,9.65,224.8,15.7,4.158,81.07,28.98,11.18,371.3,18.89,50.865,15.93,91.55
20/01/2015,62.639999,11.97,113.059998,11.07,99.44,68.6,9.65,224.5,15.9,4.175,83.07,28.09,11.2,368.3,18.98,50.835,16.21,92.67
21/01/2015,62.720001,12.14,113.199997,11.26,101.33,69.5,9.83,227.6,16.02,4.169,82.89,28.25,11.27,373.9,19.04,51.33,16.05,93.59
22/01/2015,64.07,12.37,115.440002,11.65,101.63,69.84,9.88,230.7,16.27,4.238,83.39,28.66,11.51,376.0,19.06,51.6,15.68,93.89
23/01/2015,65.360001,12.67,118.300003,11.81,103.28,71.4,9.97,229.6,16.51,4.298,82.47,28.85,11.78,379.75,19.43,51.705,16.11,94.51
26/01/2015,65.559998,12.72,118.650002,11.78,103.66,71.44,9.92,231.7,16.64,4.316,83.15,29.31,11.89,389.25,19.59,51.655,15.89,94.51
27/01/2015,65.059998,12.56,117.940002,11.64,102.63,70.69,9.93,225.9,16.5,4.287,82.57,29.32,11.77,388.55,19.41,51.475,15.82,95.53
28/01/2015,65.650002,12.59,118.720001,11.68,103.37,70.95,9.94,223.1,16.46,4.297,83.5,28.75,11.73,387.55,19.46,51.34,15.71,95.64
29/01/2015,65.459999,12.47,118.349998,11.6,102.22,69.35,9.81,222.0,16.44,4.268,82.87,28.73,11.76,387.65,19.45,50.825,16.09,95.06
30/01/2015,65.309998,12.37,118.050003,11.58,101.85,71.2,9.65,220.0,16.34,4.282,83.92,28.73,11.72,387.35,19.41,50.575,15.63,93.52
02/02/2015,64.849998,12.38,117.050003,11.63,101.29,70.31,9.63,221.6,16.36,4.255,83.65,28.29,11.79,396.7,19.3,50.86,15.96,93.55
03/02/2015,65.970001,12.35,118.669998,11.61,102.2,71.85,9.77,222.5,16.51,4.313,84.97,28.88,11.98,402.4,19.34,51.755,15.67,92.81
04/02/2015,66.160004,12.46,118.620003,11.51,101.8,72.27,9.75,230.6,16.59,4.351,84.32,28.77,11.98,404.9,19.46,51.925,16.08,92.04
05/02/2015,66.110001,12.36,118.800003,11.69,101.78,72.65,9.77,226.0,16.6,4.396,85.35,29.3,12.0,400.7,19.54,52.07,15.95,92.31
06/02/2015,66.57,12.4,118.980003,11.7,100.62,73.57,9.73,227.7,16.64,4.429,85.7,29.1,11.97,401.7,19.5,51.97,16.15,91.53
09/02/2015,65.889999,12.33,117.709999,11.59,100.28,73.16,9.69,226.1,16.54,4.385,84.23,29.76,11.96,400.7,19.3,51.705,15.83,89.94
10/02/2015,66.629997,12.35,118.809998,11.43,99.78,73.15,9.68,227.5,16.64,4.438,86.19,29.69,12.09,401.9,19.49,51.71,15.96,90.58
11/02/2015,66.540001,12.36,118.879997,11.32,99.33,73.66,9.65,229.9,16.58,4.44,85.54,32.42,12.08,401.2,19.48,51.605,15.86,91.26
12/02/2015,67.290001,12.29,120.059998,11.43,99.67,73.96,9.74,231.0,16.7,4.486,87.0,32.09,12.19,402.7,19.54,52.165,15.64,92.8
13/02/2015,67.779999,12.37,120.650002,11.57,100.55,74.66,9.89,230.5,16.82,4.507,87.0,32.17,12.17,406.2,19.58,52.64,15.0,93.84
16/02/2015,67.449997,12.38,120.199997,11.62,100.77,75.07,9.89,229.5,16.82,4.521,86.84,32.17,12.16,405.6,19.52,52.5,15.21,93.12
17/02/2015,67.300003,12.34,120.099998,11.57,100.9,74.96,9.82,231.2,16.85,4.511,86.29,31.89,12.19,403.5,19.54,52.575,14.97,93.12
18/02/2015,68.089996,12.37,121.360001,11.61,101.44,74.89,9.89,233.9,17.01,4.57,87.36,31.47,12.31,404.5,19.71,52.7,15.06,94.06
19/02/2015,68.309998,12.32,121.690002,11.69,101.44,75.49,9.9,233.4,17.05,4.578,88.31,31.52,12.23,401.8,19.94,52.85,15.28,94.44
20/02/2015,68.440002,12.33,122.120003,11.69,101.44,75.85,9.88,233.1,17.09,4.588,88.07,31.99,12.35,402.7,19.98,52.715,15.4,93.76
23/02/2015,69.040001,12.39,123.410004,11.75,101.76,76.79,9.85,230.0,17.23,4.608,88.53,32.73,12.39,401.8,20.21,52.885,15.8,93.22
24/02/2015,69.059998,12.54,123.470001,11.88,101.7,76.32,9.91,229.9,17.31,4.617,88.2,32.65,12.56,412.3,20.26,53.18,15.63,93.2
25/02/2015,69.059998,12.5,123.410004,11.9,102.29,76.55,9.96,228.0,17.24,4.63,87.81,32.97,12.55,409.0,20.29,53.19,15.72,93.84
26/02/2015,69.529999,12.73,124.669998,11.99,102.84,76.87,9.93,227.4,17.43,4.667,89.43,32.94,12.73,413.8,20.47,53.1,15.76,93.13
27/02/2015,69.849998,12.7,125.279999,11.82,102.49,76.99,9.94,225.3,17.53,4.687,88.5,32.59,12.72,414.2,20.54,53.125,16.22,94.6
02/03/2015,69.779999,12.72,125.120003,11.75,102.59,76.53,9.96,227.8,17.5,4.672,88.18,32.88,12.78,421.75,20.58,52.94,15.84,97.89
03/03/2015,69.580002,12.65,124.830002,11.78,101.54,76.65,9.95,221.8,17.32,4.656,87.28,32.85,12.73,425.95,20.41,52.72,15.89,98.42
04/03/2015,69.400002,12.77,124.309998,11.8,101.26,76.04,9.83,234.5,17.46,4.652,86.94,33.04,12.75,439.2,20.51,52.44,16.34,96.75
05/03/2015,70.57,12.81,126.190002,11.96,100.65,76.45,9.85,241.0,17.67,4.72,86.47,33.51,13.01,459.9,20.69,52.54,16.49,96.92
06/03/2015,70.650002,12.98,126.660004,11.99,101.3,76.39,9.82,246.5,17.67,4.724,88.0,32.75,13.11,444.5,20.78,51.785,16.51,96.92
09/03/2015,70.410004,12.9,126.07,11.89,100.88,75.05,9.7,247.2,17.62,4.685,88.55,32.78,12.98,446.25,20.66,51.675,16.6,94.39
10/03/2015,70.139999,12.83,125.650002,11.69,100.28,74.5,9.53,244.0,17.46,4.675,87.98,32.02,12.97,440.0,20.55,50.8,16.74,93.87
11/03/2015,70.68,13.05,126.75,11.91,99.53,74.3,9.5,247.1,17.72,4.746,88.55,32.49,13.18,444.45,20.86,50.79,17.29,93.36
12/03/2015,71.18,13.14,127.629997,11.92,99.93,74.64,9.62,248.9,17.71,4.763,88.65,33.32,13.27,448.45,20.85,51.125,16.94,94.77
13/03/2015,70.830002,13.09,127.379997,11.81,100.4,74.21,9.42,250.8,17.8,4.769,89.15,33.26,13.39,446.75,21.02,50.65,17.14,92.68
16/03/2015,71.790001,13.14,129.559998,11.74,100.56,74.87,9.5,255.3,17.96,4.809,90.01,33.98,13.35,449.85,21.28,51.32,17.23,92.77
17/03/2015,70.860001,13.21,128.050003,11.78,100.86,74.95,9.54,253.9,17.82,4.809,89.1,34.04,13.39,452.55,21.28,51.115,16.88,93.98
18/03/2015,71.169998,13.21,128.460007,11.77,101.51,74.96,9.61,257.3,17.86,4.752,89.1,34.17,13.4,458.35,21.11,51.36,16.9,93.56
19/03/2015,71.400002,13.36,128.619995,11.97,102.78,76.3,9.7,257.4,17.98,4.797,88.97,34.13,13.45,459.6,21.18,51.42,16.44,93.48
20/03/2015,72.18,13.18,129.940002,11.91,103.14,76.67,9.79,256.8,18.09,4.809,87.69,33.66,13.41,461.4,21.28,52.3,16.33,93.61
23/03/2015,71.559998,13.1,128.729996,11.94,104.19,76.42,9.8,257.7,18.01,4.768,87.83,33.63,13.32,463.9,21.15,52.66,16.14,93.41
24/03/2015,72.010002,13.11,129.570007,12.07,104.35,76.97,9.86,259.3,18.07,4.788,89.28,33.34,13.3,467.1,21.25,52.63,15.91,92.97
25/03/2015,71.43,12.95,128.460007,11.96,105.12,76.18,9.85,256.6,17.88,4.737,88.85,32.85,13.0,461.7,20.87,52.23,16.03,92.26
26/03/2015,70.290001,12.95,126.199997,11.83,104.94,74.72,9.69,254.2,17.71,4.666,87.91,33.21,12.98,457.65,20.7,51.64,16.08,90.46
27/03/2015,70.989998,12.92,127.970001,11.85,105.2,74.89,9.69,251.4,17.74,4.675,88.29,33.55,13.11,459.2,20.85,51.585,16.24,90.81
30/03/2015,71.349998,13.23,128.630005,12.08,107.37,75.34,9.8,255.2,17.94,4.709,90.56,33.26,13.19,468.45,21.05,51.96,16.6,92.38
31/03/2015,70.769997,13.34,127.82,12.26,108.74,75.16,9.85,252.9,17.81,4.713,89.63,33.92,13.21,467.55,21.0,51.605,16.57,92.27
01/04/2015,70.970001,13.41,127.910004,12.45,110.74,73.92,9.93,251.9,17.91,4.71,89.89,33.27,13.19,475.5,21.0,51.655,16.76,94.04
02/04/2015,71.07,13.4,128.059998,12.44,113.13,74.68,10.07,251.0,17.92,4.712,91.35,33.7,13.13,479.5,21.04,51.99,17.23,94.04
03/04/2015,71.07,13.27,128.059998,12.46,113.13,74.68,10.07,251.0,17.92,4.712,91.35,33.7,13.13,479.5,21.04,51.99,17.23,94.04
06/04/2015,71.07,13.4,128.059998,12.64,113.13,74.68,10.07,251.0,17.92,4.712,91.35,33.93,13.13,479.5,21.04,51.99,17.23,94.04
07/04/2015,72.25,13.52,130.089996,12.61,113.13,75.78,10.15,257.0,18.19,4.785,92.86,33.68,13.28,486.6,21.29,52.685,17.12,95.06
08/04/2015,72.040001,13.83,130.289993,12.7,121.13,76.3,10.29,256.4,18.22,4.825,92.91,31.45,13.38,488.1,21.28,52.67,17.02,95.32
09/04/2015,72.5,14.14,131.020004,12.87,123.49,76.22,10.37,261.3,18.44,4.873,94.76,31.2,13.54,500.425,21.59,52.67,17.3,95.86
10/04/2015,72.860001,14.32,131.940002,13.0,126.34,76.5,10.39,270.6,18.63,4.925,96.62,31.31,13.67,503.625,21.86,53.05,17.53,95.55
13/04/2015,73.269997,14.54,132.440002,13.01,132.49,77.29,10.45,270.5,18.64,4.947,96.75,31.05,13.7,503.875,21.87,53.025,17.62,95.87
14/04/2015,72.949997,14.3,131.589996,12.87,127.85,76.32,10.36,268.2,18.55,4.921,96.85,31.12,13.61,496.95,21.8,52.95,17.86,95.87
15/04/2015,73.519997,14.39,132.639999,12.83,128.28,76.53,10.37,267.3,18.66,4.942,96.31,31.01,13.77,498.925,21.85,53.325,17.25,94.67
16/04/2015,73.029999,14.32,131.410004,12.89,130.01,76.82,10.47,266.1,18.51,4.93,94.21,31.35,13.76,497.8,21.69,53.55,17.68,93.83
17/04/2015,71.889999,14.09,129.160004,12.56,129.1,76.05,10.36,264.0,18.21,4.853,91.49,30.77,13.46,473.5,21.31,53.005,17.63,92.12
20/04/2015,72.239998,14.12,130.100006,12.6,125.59,76.24,10.28,267.1,18.36,4.86,91.41,31.39,13.56,489.95,21.45,53.49,17.57,89.83
21/04/2015,72.900002,14.2,131.380005,12.71,127.97,76.95,10.36,269.2,18.48,4.9,88.56,31.14,13.6,491.75,21.68,53.55,17.35,88.84
22/04/2015,72.519997,14.37,130.770004,12.66,130.64,77.13,10.41,268.8,18.47,4.888,87.97,31.24,13.67,492.0,21.67,53.52,17.65,89.64
23/04/2015,72.529999,14.3,130.690002,12.66,130.1,77.14,10.44,269.7,18.46,4.864,87.1,31.94,13.59,494.75,21.58,53.74,17.78,88.43
24/04/2015,72.940002,14.26,130.970001,12.67,130.47,78.69,10.52,269.6,18.48,4.891,87.02,32.43,13.5,491.0,21.64,54.225,17.51,87.52
27/04/2015,73.809998,14.28,132.600006,12.78,131.84,79.09,10.57,268.6,18.65,4.942,87.4,31.85,13.51,491.2,21.87,54.56,17.07,86.0
28/04/2015,72.610001,14.13,130.229996,12.69,131.35,77.74,10.54,265.6,18.37,4.893,86.29,31.45,13.47,486.0,21.46,54.43,17.38,87.04
29/04/2015,71.739998,13.81,128.759995,12.46,131.2,76.97,10.45,263.5,17.95,4.821,84.46,31.49,13.17,479.5,20.99,54.275,16.76,86.63
30/04/2015,71.139999,13.71,127.610001,12.32,131.3,76.63,10.35,253.6,17.91,4.77,83.8,31.01,12.98,492.5,20.99,54.03,17.01,86.09
01/05/2015,71.139999,13.65,127.610001,12.21,131.3,76.63,10.35,254.3,17.91,4.745,83.8,31.33,12.98,483.75,20.99,53.995,17.01,86.09
04/05/2015,71.07,13.76,127.720001,12.24,129.94,76.38,10.37,254.3,17.96,4.745,84.35,31.51,13.14,483.75,20.99,53.995,16.96,87.02
05/05/2015,70.919998,13.5,127.360001,12.31,128.04,75.76,10.32,248.6,17.71,4.767,82.41,31.05,13.02,478.0,20.78,53.78,17.04,87.14
06/05/2015,69.540001,13.21,124.870003,12.05,126.85,75.09,10.24,249.2,17.62,4.71,83.2,30.7,12.75,471.35,20.63,53.68,16.57,84.52
07/05/2015,69.470001,13.12,124.68,11.95,124.05,74.87,10.14,252.1,17.66,4.753,81.65,30.65,12.88,472.65,20.69,53.435,16.39,82.98
08/05/2015,71.910004,13.37,128.589996,12.12,127.65,76.14,10.3,260.7,18.16,4.871,81.75,30.72,13.17,476.25,21.19,54.38,16.64,84.88
11/05/2015,72.75,13.51,130.080002,12.19,129.59,76.47,10.33,264.9,18.3,4.913,82.38,30.56,13.32,473.65,21.19,54.165,16.67,86.56
12/05/2015,71.57,13.3,128.080002,12.09,128.85,75.51,10.2,260.8,18.06,4.859,80.77,30.31,13.15,468.25,21.01,53.925,17.07,84.3
13/05/2015,72.010002,13.18,128.660004,12.19,128.58,76.06,10.32,260.0,18.08,4.861,80.57,30.5,13.12,467.75,20.92,54.21,16.9,85.64
14/05/2015,72.010002,13.24,128.660004,12.2,128.58,76.06,10.32,257.3,18.08,4.891,81.66,30.9,13.12,467.85,20.92,54.545,16.46,86.29
15/05/2015,72.25,13.24,129.190002,12.21,130.15,76.63,10.39,262.0,18.16,4.896,81.39,31.48,13.2,469.65,21.02,54.61,16.49,87.0
18/05/2015,72.010002,13.34,128.889999,12.35,131.04,76.61,10.41,265.0,18.22,4.931,81.83,31.78,13.25,471.85,21.18,54.635,16.66,87.93
19/05/2015,73.080002,13.65,131.210007,12.53,132.5,76.97,10.39,270.3,18.5,4.986,83.85,32.1,13.39,475.15,21.59,54.355,17.14,87.66
20/05/2015,73.440002,13.74,131.740005,12.54,132.22,76.26,10.37,269.1,18.65,4.99,83.32,32.43,13.37,455.7,21.64,54.35,17.04,88.12
21/05/2015,73.940002,13.7,132.429993,12.45,132.3,76.83,10.35,267.9,18.69,5.015,83.28,31.98,13.34,454.85,21.72,54.6,16.94,88.68
22/05/2015,74.25,13.96,132.940002,12.53,134.54,77.3,10.41,267.5,18.68,5.011,83.48,33.63,13.42,462.65,21.69,54.33,16.14,89.13
25/05/2015,74.25,14.03,132.940002,12.54,134.54,77.3,10.41,267.5,18.68,5.011,83.48,33.63,13.42,462.65,21.69,54.33,16.64,88.31
26/05/2015,73.720001,14.12,131.970001,12.36,136.79,76.91,10.32,266.9,18.58,4.97,82.27,32.97,13.39,460.55,21.52,53.495,16.34,87.6
27/05/2015,74.230003,14.01,132.740005,12.33,136.86,76.53,10.2,273.0,18.8,5.003,83.17,32.98,13.57,462.7,21.75,53.8,16.62,87.14
28/05/2015,73.940002,13.77,132.350006,12.18,133.8,76.53,10.1,274.5,18.77,4.985,83.55,32.77,13.57,457.5,21.74,53.57,16.61,87.38
29/05/2015,73.43,13.66,131.529999,12.03,134.33,76.48,10.09,272.3,18.45,4.942,81.67,33.09,13.43,452.6,21.37,53.2,16.42,88.67
01/06/2015,72.830002,13.78,130.410004,11.93,135.72,76.19,10.06,271.2,18.48,4.942,81.94,32.92,13.38,454.75,21.37,53.045,16.78,88.65
02/06/2015,72.040001,13.42,128.889999,11.71,134.92,76.31,9.97,270.1,18.3,4.93,82.28,33.2,13.19,452.1,21.27,53.26,16.68,86.24
03/06/2015,71.989998,13.22,128.830002,11.47,133.89,76.95,9.95,270.1,18.26,4.929,83.11,33.8,13.1,455.3,21.19,53.7,16.68,85.44
04/06/2015,71.639999,13.13,128.289993,11.34,133.64,76.98,9.91,268.4,18.09,4.899,82.1,35.12,12.89,448.7,21.08,53.115,15.93,85.39
05/06/2015,70.739998,13.27,126.470001,11.44,132.01,76.29,9.83,264.9,17.93,4.844,80.67,35.4,12.96,441.0,20.83,52.485,16.23,84.99
08/06/2015,70.220001,13.11,125.290001,11.26,132.09,76.31,9.79,263.9,17.76,4.815,80.11,35.37,12.83,442.45,20.66,52.39,16.4,83.73
09/06/2015,69.599998,12.9,123.919998,11.18,128.62,75.62,9.75,262.8,17.73,4.794,80.89,35.58,12.6,433.25,20.54,52.33,15.79,83.86
10/06/2015,70.660004,12.98,126.059998,11.35,128.76,76.36,9.83,265.4,18.01,4.84,82.37,36.5,12.75,434.3,20.85,53.16,15.96,84.96
11/06/2015,72.139999,13.03,129.0,11.46,129.56,77.14,9.81,266.6,18.11,4.887,81.5,36.42,12.83,435.65,21.02,53.105,15.69,82.95
12/06/2015,71.080002,13.06,126.699997,11.39,132.37,76.66,9.83,269.7,18.0,4.842,81.0,36.92,12.75,433.0,20.76,52.865,16.02,83.32
15/06/2015,70.300003,12.95,125.339996,11.29,130.3,75.62,9.75,267.1,17.71,4.775,80.45,36.74,12.73,426.0,20.41,52.29,16.08,83.19
16/06/2015,70.540001,12.93,125.699997,11.36,128.42,76.14,9.78,266.8,17.86,4.805,80.11,37.46,12.81,427.75,20.49,52.48,16.0,83.52
17/06/2015,70.599998,12.97,125.410004,11.33,129.02,76.67,9.82,264.5,17.78,4.808,79.57,37.33,12.82,429.2,20.36,52.49,16.01,83.97
18/06/2015,70.25,12.93,124.970001,11.37,129.75,77.2,9.93,263.8,17.77,4.782,80.23,37.81,12.73,428.5,20.42,52.655,15.92,85.6
